Date,Day_name,Open,Gap_Point,Gap_Point(%),Open_Gap_Type,Remarks,Gap_Fill_Point,Gap_Fill_Point%,Low,High,Day_Range,Close,Day_Range(%)
2009-10-26,Monday,9225,20.2,0.22,"FLAT UP","NOT FILL",-195,-965.35,9030,9225,195,9055,2.15
2009-10-23,Friday,9220,107.7,1.18,"BIG GAP UP","NOT FILL",-79.3,-73.63,9140.7,9279,138.3,9204.8,1.5
2009-10-22,Thursday,9255,-31.7,-0.34,"MEDIUM GAP DOWN","NOT FILL",15,47.32,9070,9270,200,9112.3,2.19
2009-10-21,Wednesday,9430,-18,-0.19,"FLAT DOWN","GAP FILL UP",14,77.56,9272,9444,172,9286.7,1.85
2009-10-20,Tuesday,9510,27.4,0.29,"FLAT UP","NOT FILL",-110,-402.19,9400,9598,198,9448.05,2.1
2009-10-17,Saturday,9581.5,50,0.52,"MEDIUM GAP UP","NOT FILL",-126.5,-253.25,9455,9599,144,9482.65,1.52
2009-10-16,Friday,9300,18,0.19,"FLAT UP","NOT FILL",-58.9,-328.13,9241.1,9570,328.9,9531.55,3.45
2009-10-15,Thursday,9200,60.5,0.66,"MEDIUM GAP UP","NOT FILL",-73.4,-121.42,9126.6,9295,168.4,9282.05,1.81
2009-10-14,Wednesday,9010,30,0.33,"MEDIUM GAP UP","NOT FILL",0,0,9010,9161,151,9139.55,1.65
2009-10-12,Monday,8750,58.2,0.67,"MEDIUM GAP UP","NOT FILL",-48.85,-83.93,8701.15,8997,295.85,8979.95,3.29
2009-10-09,Friday,8885,40.5,0.46,"MEDIUM GAP UP","NOT FILL",-235,-580.96,8650,8885,235,8691.8,2.7
2009-10-08,Thursday,8850,111,1.27,"BIG GAP UP","NOT FILL",-130,-117.06,8720,8894,174,8844.55,1.97
2009-10-07,Wednesday,8890,61.4,0.7,"BIG GAP UP","NOT FILL",-180,-293.16,8710,8963,253,8738.95,2.9
2009-10-06,Tuesday,8718.5,44.2,0.51,"MEDIUM GAP UP","NOT FILL",-163.5,-369.91,8555,8847.5,292.5,8828.6,3.31
2009-10-05,Monday,8738.8,-81.7,-0.93,"BIG GAP DOWN","NOT FILL",51.2,62.71,8650,8790,140,8674.3,1.61
2009-10-01,Thursday,8750.5,-12.4,-0.14,"FLAT DOWN","GAP FILL UP",127.4,1027.42,8750.5,8877.9,127.4,8820.45,1.44
2009-09-30,Wednesday,8484,-5.1,-0.06,"FLAT DOWN","GAP FILL UP",305,5922.33,8467,8789,322,8762.9,3.67
2009-09-29,Tuesday,8511,43.6,0.52,"MEDIUM GAP UP","NOT FILL",-45,-103.09,8466,8559,93,8489.15,1.1
2009-09-25,Friday,8500,-45,-0.53,"MEDIUM GAP DOWN","GAP FILL UP",55,122.22,8425.1,8555,129.9,8467.35,1.53
2009-09-24,Thursday,8420,-4.3,-0.05,"FLAT DOWN","GAP FILL UP",145,3372.09,8344.5,8565,220.5,8545,2.58
2009-09-23,Wednesday,8450,-13.8,-0.16,"FLAT DOWN","GAP FILL UP",96.95,705.09,8403.55,8546.95,143.4,8424.3,1.7
2009-09-22,Tuesday,8410,30.9,0.37,"MEDIUM GAP UP","NOT FILL",-50,-162.07,8360,8485,125,8463.75,1.48
2009-09-18,Friday,8410,-29.7,-0.35,"MEDIUM GAP DOWN","GAP FILL UP",23,77.44,8300,8433,133,8379.15,1.59
2009-09-17,Thursday,8405.4,34.9,0.42,"MEDIUM GAP UP","NOT FILL",-12.35,-35.44,8393.05,8500,106.95,8439.7,1.27
2009-09-16,Wednesday,8274,65.2,0.79,"BIG GAP UP","NOT FILL",-4,-6.13,8270,8388,118,8370.55,1.41
2009-09-15,Tuesday,8023,33.5,0.42,"MEDIUM GAP UP","NOT FILL",0,0,8023,8230,207,8208.75,2.52
2009-09-14,Monday,7900,-33.1,-0.42,"MEDIUM GAP DOWN","GAP FILL UP",118,356.5,7890,8018,128,7989.5,1.6
2009-09-11,Friday,7885,50.2,0.64,"MEDIUM GAP UP","NOT FILL",-78.25,-155.88,7806.75,7964,157.25,7933.1,1.98
2009-09-10,Thursday,7891,99,1.27,"BIG GAP UP","NOT FILL",-86,-86.87,7805,7962,157,7834.8,2
2009-09-09,Wednesday,7700,-42.2,-0.55,"MEDIUM GAP DOWN","GAP FILL UP",116.95,276.8,7682,7816.95,134.95,7792,1.73
2009-09-08,Tuesday,7700,26.2,0.34,"MEDIUM GAP UP","NOT FILL",-44.95,-171.24,7655.05,7795,139.95,7742.25,1.81
2009-09-07,Monday,7510,33.2,0.44,"MEDIUM GAP UP","NOT FILL",-10.2,-30.72,7499.8,7690,190.2,7673.75,2.48
2009-09-04,Friday,7372,13.9,0.19,"FLAT UP","NOT FILL",-16.75,-120.5,7355.25,7499,143.75,7476.8,1.92
2009-09-03,Thursday,7382.5,22.6,0.31,"FLAT UP","NOT FILL",-52.5,-232.82,7330,7434.9,104.9,7358.1,1.43
2009-09-02,Wednesday,7335,-43.2,-0.59,"MEDIUM GAP DOWN","GAP FILL UP",84,194.44,7305.1,7419,113.9,7359.95,1.55
2009-09-01,Tuesday,7485.5,33.2,0.45,"MEDIUM GAP UP","NOT FILL",-143.5,-432.23,7342,7600,258,7378.2,3.5
2009-08-31,Monday,7420,-86.1,-1.15,"BIG GAP DOWN","NOT FILL",60,69.73,7387,7480,93,7452.3,1.25
2009-08-28,Friday,7405.5,19.9,0.27,"FLAT UP","NOT FILL",-24.3,-122.42,7381.2,7548,166.8,7506.05,2.22
2009-08-27,Thursday,7373,-57.9,-0.78,"BIG GAP DOWN","GAP FILL UP",76,131.15,7370,7449,79,7385.65,1.07
2009-08-26,Wednesday,7450,13.6,0.18,"FLAT UP","NOT FILL",-63,-463.24,7387,7479,92,7430.95,1.24
2009-08-25,Tuesday,7470,-52.9,-0.7,"MEDIUM GAP DOWN","NOT FILL",19.4,36.64,7376,7489.4,113.4,7436.4,1.52
2009-08-24,Monday,7510,113.4,1.53,"BIG GAP UP","NOT FILL",-20,-17.63,7490,7560,70,7522.95,0.93
2009-08-21,Friday,7218,-38.4,-0.53,"MEDIUM GAP DOWN","GAP FILL UP",206,535.76,7128.05,7424,295.95,7396.55,4
2009-08-20,Thursday,7197,97.8,1.38,"BIG GAP UP","NOT FILL",0,0,7197,7325,128,7256.45,1.76
2009-08-19,Wednesday,7198.5,-19.4,-0.27,"FLAT DOWN","GAP FILL UP",46.4,238.56,6985,7244.9,259.9,7099.2,3.66
2009-08-18,Tuesday,7076,-10.4,-0.15,"FLAT DOWN","GAP FILL UP",224,2143.54,7076,7300,224,7217.95,3.1
2009-08-17,Monday,7311,-103.6,-1.4,"BIG GAP DOWN","NOT FILL",0,0,7065.1,7311,245.9,7086.45,3.47
2009-08-14,Friday,7485.5,-5.6,-0.07,"FLAT DOWN","GAP FILL UP",39.5,711.71,7367,7525,158,7414.6,2.13
2009-08-13,Thursday,7289.7,112.4,1.57,"BIG GAP UP","NOT FILL",0,0,7289.7,7506,216.3,7491.05,2.89
2009-08-12,Wednesday,7145,-72.9,-1.01,"BIG GAP DOWN","GAP FILL UP",70,96.09,6974,7215,241,7177.25,3.36
2009-08-11,Tuesday,7151,-8.4,-0.12,"FLAT DOWN","GAP FILL UP",155,1856.29,7130.05,7306,175.95,7217.85,2.44
2009-08-10,Monday,7360,109.9,1.52,"BIG GAP UP","NOT FILL",-233.75,-212.79,7126.25,7401.1,274.85,7159.35,3.84
2009-08-07,Friday,7401.25,-65.4,-0.88,"BIG GAP DOWN","GAP FILL UP",62.75,95.87,7228.2,7464,235.8,7250.15,3.25
2009-08-06,Thursday,7590,-36.7,-0.48,"MEDIUM GAP DOWN","GAP FILL UP",113.5,309.26,7435,7703.5,268.5,7466.7,3.6
2009-08-05,Wednesday,7620.1,1.6,0.02,"FLAT UP","NOT FILL",-110.1,-6881.25,7510,7654,144,7626.7,1.89
2009-08-04,Tuesday,7660,-8.4,-0.11,"FLAT DOWN","GAP FILL UP",69,816.57,7568,7729,161,7618.5,2.11
2009-08-03,Monday,7575,20.4,0.27,"FLAT UP","NOT FILL",-67,-328.43,7508,7708,200,7668.45,2.61
2009-07-31,Friday,7480,90.3,1.22,"BIG GAP UP","NOT FILL",-7.5,-8.31,7472.5,7630,157.5,7554.6,2.08
2009-07-30,Thursday,7199.5,-36.8,-0.51,"MEDIUM GAP DOWN","GAP FILL UP",190.5,518.37,7182,7390,208,7389.7,2.81
2009-07-29,Wednesday,7298,-25.2,-0.34,"MEDIUM GAP DOWN","NOT FILL",1,3.96,7088,7299,211,7236.25,2.92
2009-07-28,Tuesday,7420.4,8.1,0.11,"FLAT UP","NOT FILL",-155.35,-1917.9,7265.05,7440,174.95,7323.25,2.39
2009-07-27,Monday,7440.5,32.1,0.43,"MEDIUM GAP UP","NOT FILL",-90.5,-281.49,7350,7499,149,7412.3,2.01
2009-07-24,Friday,7524,40.1,0.54,"MEDIUM GAP UP","NOT FILL",-182.95,-455.67,7341.05,7536,194.95,7408.35,2.63
2009-07-23,Thursday,7449,110.9,1.51,"BIG GAP UP","NOT FILL",-68.5,-61.8,7380.5,7529.95,149.45,7483.85,2
2009-07-22,Wednesday,7479,39.9,0.54,"MEDIUM GAP UP","NOT FILL",-197,-493.12,7282,7618,336,7338.15,4.58
2009-07-21,Tuesday,7549.8,4.9,0.06,"FLAT UP","NOT FILL",-161.8,-3302.04,7388,7549.8,161.8,7439.05,2.18
2009-07-20,Monday,7300,66.2,0.92,"BIG GAP UP","NOT FILL",-71.95,-108.69,7228.05,7558,329.95,7544.9,4.37
2009-07-17,Friday,6949.45,50,0.72,"BIG GAP UP","NOT FILL",0,0,6949.45,7256,306.55,7233.8,4.24
2009-07-16,Thursday,7011,73.9,1.07,"BIG GAP UP","NOT FILL",-168.85,-228.33,6842.15,7099,256.85,6899.45,3.72
2009-07-15,Wednesday,6795,51.4,0.76,"BIG GAP UP","NOT FILL",-93,-180.76,6702,6975,273,6937.05,3.94
2009-07-14,Tuesday,6624.85,103.1,1.58,"BIG GAP UP","NOT FILL",-8,-7.76,6616.85,6775,158.15,6743.55,2.35
2009-07-13,Monday,6386.9,-100,-1.54,"BIG GAP DOWN","GAP FILL UP",169,169.08,6366,6555.9,189.9,6521.75,2.91
2009-07-10,Friday,6660,6.2,0.09,"FLAT UP","NOT FILL",-257,-4112,6403,6750,347,6486.85,5.35
2009-07-09,Thursday,6650,11.6,0.17,"FLAT UP","NOT FILL",-120.05,-1034.91,6529.95,6738,208.05,6653.75,3.13
2009-07-08,Wednesday,6820,-107.7,-1.55,"BIG GAP DOWN","NOT FILL",30,27.86,6610.2,6850,239.8,6638.4,3.61
2009-07-07,Tuesday,6950,44.6,0.65,"MEDIUM GAP UP","NOT FILL",-109.9,-246.14,6840.1,7060,219.9,6927.7,3.17
2009-07-06,Monday,7516,-47.8,-0.63,"MEDIUM GAP DOWN","GAP FILL UP",179,374.87,6805,7695,890,6905.35,12.89
2009-07-03,Friday,7350.4,-30.6,-0.41,"MEDIUM GAP DOWN","GAP FILL UP",239.6,784.29,7300.5,7590,289.5,7563.75,3.83
2009-07-02,Thursday,7451.05,11.2,0.15,"FLAT UP","NOT FILL",-187.05,-1662.67,7264,7460,196,7380.95,2.66
2009-07-01,Wednesday,7312,0.7,0.01,"FLAT UP","NOT FILL",-68.95,-9850,7243.05,7475,231.95,7439.8,3.12
2009-06-30,Tuesday,7540,35.5,0.47,"MEDIUM GAP UP","NOT FILL",-265,-746.48,7275,7560,285,7311.3,3.9
2009-06-29,Monday,7417.3,17.8,0.24,"FLAT UP","NOT FILL",-54.9,-308.43,7362.4,7623.5,261.1,7504.5,3.48
2009-06-26,Friday,7188.9,65.9,0.93,"BIG GAP UP","NOT FILL",-43.4,-65.86,7145.5,7422,276.5,7399.5,3.74
2009-06-25,Thursday,7165,35.9,0.5,"MEDIUM GAP UP","NOT FILL",-51,-142.06,7114,7250,136,7123,1.91
2009-06-24,Wednesday,7101.25,14.1,0.2,"FLAT UP","NOT FILL",-101.1,-717.02,7000.15,7161,160.85,7129.1,2.26
2009-06-23,Tuesday,7071.55,-141.1,-1.96,"BIG GAP DOWN","NOT FILL",62.45,44.24,6975,7134,159,7087.15,2.24
2009-06-22,Monday,7305,85.6,1.18,"BIG GAP UP","NOT FILL",-138,-161.31,7167,7410.05,243.05,7212.7,3.37
2009-06-19,Friday,7150.8,75.8,1.07,"BIG GAP UP","NOT FILL",-155.75,-205.47,6995.05,7259.5,264.45,7219.45,3.66
2009-06-18,Thursday,7050,9.6,0.14,"FLAT UP","NOT FILL",-130,-1347.15,6920,7240,320,7075,4.52
2009-06-17,Wednesday,7243,-36.9,-0.51,"MEDIUM GAP DOWN","GAP FILL UP",89,241.19,6990,7332,342,7040.35,4.86
2009-06-16,Tuesday,7006.1,-57.2,-0.81,"BIG GAP DOWN","GAP FILL UP",299.9,524.3,6961.1,7306,344.9,7279.9,4.74
2009-06-15,Monday,6999,-61.9,-0.88,"BIG GAP DOWN","GAP FILL UP",171,276.03,6942,7170,228,7063.3,3.23
2009-06-12,Friday,7260,36.6,0.51,"MEDIUM GAP UP","NOT FILL",-229,-625.68,7031,7319,288,7060.95,4.08
2009-06-11,Thursday,7300,-1.9,-0.03,"FLAT DOWN","GAP FILL UP",40,2051.28,7136,7340,204,7223.4,2.82
2009-06-10,Wednesday,7190,78.4,1.1,"BIG GAP UP","NOT FILL",-11,-14.04,7179,7375,196,7301.95,2.68
2009-06-09,Tuesday,6871.3,-35,-0.51,"MEDIUM GAP DOWN","GAP FILL UP",276.7,790.57,6837.5,7148,310.5,7111.65,4.37
2009-06-08,Monday,7255.05,-24.1,-0.33,"MEDIUM GAP DOWN","GAP FILL UP",27.95,115.73,6870,7283,413,6906.3,5.98
2009-06-05,Friday,7355,62.4,0.86,"BIG GAP UP","NOT FILL",-114,-182.69,7241,7400,159,7279.2,2.18
2009-06-04,Thursday,7116.05,-61.8,-0.86,"BIG GAP DOWN","GAP FILL UP",192.95,312.22,7041,7309,268,7292.6,3.67
2009-06-03,Wednesday,7351.5,63.1,0.87,"BIG GAP UP","NOT FILL",-246.5,-390.34,7105,7375,270,7177.85,3.76
2009-06-02,Tuesday,7380,76.4,1.05,"BIG GAP UP","NOT FILL",-345,-451.28,7035,7380,345,7288.35,4.73
2009-06-01,Monday,7450,91.7,1.25,"BIG GAP UP","NOT FILL",-250,-272.63,7200,7475,275,7303.55,3.77
2009-05-29,Friday,7282.5,-56.1,-0.76,"BIG GAP DOWN","GAP FILL UP",137.5,245.1,7275.05,7420,144.95,7358.3,1.97
2009-05-28,Thursday,7230,-0.6,-0.01,"FLAT DOWN","GAP FILL UP",142,23666.67,7150,7372,222,7338.6,3.03
2009-05-27,Wednesday,7047.05,187.6,2.73,"BIG GAP UP","NOT FILL",-67.05,-35.74,6980,7255.8,275.8,7230.6,3.81
2009-05-26,Tuesday,7059.8,-2.5,-0.04,"FLAT DOWN","GAP FILL UP",89.15,3566,6801.1,7148.95,347.85,6859.45,5.07
2009-05-25,Monday,7050,-8.4,-0.12,"FLAT DOWN","GAP FILL UP",67,802.4,6971,7117,146,7062.3,2.07
2009-05-22,Friday,6899,-44.7,-0.64,"MEDIUM GAP DOWN","GAP FILL UP",192,429.53,6829,7091,262,7058.35,3.71
2009-05-21,Thursday,7124.7,-47.6,-0.66,"MEDIUM GAP DOWN","GAP FILL UP",105,220.59,6908,7229.7,321.7,6943.7,4.63
2009-05-20,Wednesday,7135,-154.9,-2.12,"BIG GAP DOWN","GAP FILL UP",205,132.34,7117.1,7340,222.9,7172.3,3.11
2009-05-19,Tuesday,7399,586.9,8.61,"BIG GAP UP","NOT FILL",-769,-131.04,6630,7600,970,7289.9,13.31
2009-05-18,Monday,6250,544.8,9.55,"BIG GAP UP","NOT FILL",-47.5,-8.72,6202.5,6846.25,643.75,6812.15,9.45
2009-05-15,Friday,5540,41.1,0.75,"BIG GAP UP","NOT FILL",-11.1,-27.01,5528.9,5734,205.1,5705.2,3.59
2009-05-14,Thursday,5400,-114.4,-2.08,"BIG GAP DOWN","GAP FILL UP",122,106.6,5337,5522,185,5498.9,3.36
2009-05-13,Wednesday,5601.2,19.9,0.36,"MEDIUM GAP UP","NOT FILL",-141.2,-709.55,5460,5630,170,5514.45,3.08
2009-05-12,Tuesday,5331.05,10.5,0.2,"FLAT UP","NOT FILL",-40.05,-381.43,5291,5607.7,316.7,5581.3,5.67
2009-05-11,Monday,5430,32.5,0.6,"MEDIUM GAP UP","NOT FILL",-145,-446.15,5285,5505,220,5320.55,4.13
2009-05-08,Friday,5560,-0.9,-0.02,"FLAT DOWN","GAP FILL UP",28,3294.12,5335,5588,253,5397.5,4.69
2009-05-07,Thursday,5495,49,0.9,"BIG GAP UP","NOT FILL",-30,-61.22,5465,5580,115,5560.85,2.07
2009-05-06,Wednesday,5558,-17.8,-0.32,"FLAT DOWN","GAP FILL UP",89.5,502.81,5387,5647.5,260.5,5446,4.78
2009-05-05,Tuesday,5550.1,60.1,1.09,"BIG GAP UP","NOT FILL",-84,-139.77,5466.1,5619.7,153.6,5575.8,2.75
2009-05-04,Monday,5275.1,144.2,2.81,"BIG GAP UP","NOT FILL",-9.1,-6.31,5266,5502,236,5490,4.3
2009-04-29,Wednesday,5048,126.9,2.58,"BIG GAP UP","NOT FILL",-97.95,-77.19,4950.05,5141.35,191.3,5130.95,3.73
2009-04-28,Tuesday,5160.1,-13.9,-0.27,"FLAT DOWN","GAP FILL UP",62.8,450.18,4894,5222.9,328.9,4921.1,6.68
2009-04-27,Monday,5074.95,-52.6,-1.02,"BIG GAP DOWN","GAP FILL UP",219.7,418.08,5020,5294.65,274.65,5174.05,5.31
2009-04-24,Friday,4975.05,0.1,0,"FLAT UP","NOT FILL",-33.55,-67100,4941.5,5156.75,215.25,5127.5,4.2
2009-04-23,Thursday,4825,16.4,0.34,"MEDIUM GAP UP","NOT FILL",-110,-668.69,4715,5017.7,302.7,4975,6.08
2009-04-22,Wednesday,4535.55,-313.3,-6.46,"BIG GAP DOWN","GAP FILL UP",419.45,133.86,4535.55,4955,419.45,4808.55,8.72
2009-04-21,Tuesday,4905.5,-87.4,-1.75,"BIG GAP DOWN","NOT FILL",58.9,67.43,4805.3,4964.4,159.1,4848.9,3.28
2009-04-20,Monday,5119,60.6,1.2,"BIG GAP UP","NOT FILL",-195,-321.52,4924,5200,276,4992.85,5.53
2009-04-17,Friday,5000.1,93.5,1.9,"BIG GAP UP","NOT FILL",-50.1,-53.61,4950,5208,258,5058.35,5.1
2009-04-16,Thursday,5060,7.4,0.15,"FLAT UP","NOT FILL",-185,-2500,4875,5153.6,278.6,4906.65,5.68
2009-04-15,Wednesday,4700,-121.9,-2.53,"BIG GAP DOWN","GAP FILL UP",408,334.56,4684.25,5108,423.75,5052.6,8.39
2009-04-13,Monday,4639,48.4,1.05,"BIG GAP UP","NOT FILL",-9,-18.6,4630,5000,370,4821.95,7.67
2009-04-09,Thursday,4541,51.6,1.15,"BIG GAP UP","NOT FILL",-102,-197.48,4439,4649,210,4590.6,4.57
2009-04-08,Wednesday,4350,-139.2,-3.1,"BIG GAP DOWN","GAP FILL UP",167.5,120.29,4246.5,4517.5,271,4489.35,6.04
2009-04-06,Monday,4531,107.1,2.42,"BIG GAP UP","NOT FILL",-138.1,-128.88,4392.9,4600,207.1,4489.25,4.61
2009-04-02,Thursday,4335,149.2,3.57,"BIG GAP UP","NOT FILL",-50,-33.5,4285,4502,217,4423.85,4.91
2009-04-01,Wednesday,4150,56.8,1.39,"BIG GAP UP","NOT FILL",-153.8,-270.77,3996.2,4202.9,206.7,4185.75,4.94
2009-03-31,Tuesday,4070,39.1,0.97,"BIG GAP UP","NOT FILL",-219.5,-561.38,3850.5,4184.9,334.4,4093.2,8.17
2009-03-30,Monday,4340,-62.7,-1.42,"BIG GAP DOWN","NOT FILL",0,0,4001.15,4340,338.85,4030.9,8.41
2009-03-27,Friday,4280.8,-4.3,-0.1,"FLAT DOWN","GAP FILL UP",147.2,3383.91,4260.25,4428,167.75,4402.7,3.81
2009-03-26,Thursday,4170,46.4,1.13,"BIG GAP UP","NOT FILL",-25.6,-55.17,4144.4,4304.9,160.5,4285.15,3.75
2009-03-25,Wednesday,4011.2,8.6,0.21,"FLAT UP","NOT FILL",-21.1,-245.35,3990.1,4148,157.9,4123.6,3.83
2009-03-24,Tuesday,4002.2,62.1,1.58,"BIG GAP UP","NOT FILL",-24.2,-38.94,3978,4179.35,201.35,4002.6,5.03
2009-03-23,Monday,3769.85,81.4,2.21,"BIG GAP UP","NOT FILL",-38.85,-47.7,3731,3961,230,3940.05,5.84
2009-03-20,Friday,3730,-28.7,-0.76,"BIG GAP DOWN","NOT FILL",15,52.36,3659,3745,86,3688.4,2.33
2009-03-19,Thursday,3751.1,29.7,0.8,"BIG GAP UP","NOT FILL",-94.65,-319.22,3656.45,3803.5,147.05,3758.65,3.91
2009-03-18,Wednesday,3690,49.9,1.37,"BIG GAP UP","NOT FILL",-10,-20.04,3680,3779.95,99.95,3721.45,2.69
2009-03-17,Tuesday,3748,9.5,0.25,"FLAT UP","NOT FILL",-141.25,-1486.84,3606.75,3783,176.25,3640.1,4.84
2009-03-16,Monday,3649.95,13.9,0.38,"MEDIUM GAP UP","NOT FILL",-9.95,-71.58,3640,3748,108,3738.5,2.89
2009-03-13,Friday,3520,92.3,2.69,"BIG GAP UP","NOT FILL",-1,-1.08,3519,3660,141,3636.05,3.88
2009-03-12,Thursday,3402,88.1,2.66,"BIG GAP UP","NOT FILL",-40,-45.4,3362,3460,98,3427.65,2.86
2009-03-09,Monday,3424.9,-24.8,-0.72,"BIG GAP DOWN","GAP FILL UP",20.1,81.21,3290.15,3445,154.85,3313.9,4.67
2009-03-06,Friday,3389.95,-22,-0.64,"MEDIUM GAP DOWN","GAP FILL UP",138.05,628.93,3320,3528,208,3449.65,6.03
2009-03-05,Thursday,3601,29.3,0.82,"BIG GAP UP","NOT FILL",-224.05,-763.37,3376.95,3635,258.05,3411.9,7.56
2009-03-04,Wednesday,3625,10.8,0.3,"FLAT UP","NOT FILL",-69.35,-642.13,3555.65,3659,103.35,3571.65,2.89
2009-03-03,Tuesday,3630,-39.1,-1.06,"BIG GAP DOWN","GAP FILL UP",104,266.33,3595.5,3734,138.5,3614.2,3.83
2009-03-02,Monday,3773,-102.1,-2.63,"BIG GAP DOWN","NOT FILL",37,36.26,3630.05,3810,179.95,3669.05,4.9
2009-02-27,Friday,3818,-16.9,-0.44,"MEDIUM GAP DOWN","GAP FILL UP",77,455.62,3732,3895,163,3875.05,4.21
2009-02-26,Thursday,3900,-15.2,-0.39,"MEDIUM GAP DOWN","GAP FILL UP",19.9,130.92,3782.55,3919.9,137.35,3834.9,3.58
2009-02-25,Wednesday,3910.2,33.8,0.87,"BIG GAP UP","NOT FILL",-10.2,-30.18,3900,3984,84,3915.2,2.15
2009-02-24,Tuesday,3885.55,-48.8,-1.24,"BIG GAP DOWN","GAP FILL UP",34.3,70.29,3796.25,3919.85,123.6,3876.4,3.19
2009-02-20,Friday,4000,-65.8,-1.62,"BIG GAP DOWN","NOT FILL",0,0,3892.5,4000,107.5,3934.35,2.73
2009-02-19,Thursday,4070,9.3,0.23,"FLAT UP","NOT FILL",-42.9,-461.29,4027.1,4139.85,112.75,4065.85,2.77
2009-02-18,Wednesday,4111.1,-39.8,-0.96,"BIG GAP DOWN","GAP FILL UP",63.9,160.55,4019.95,4175,155.05,4060.7,3.82
2009-02-17,Tuesday,4299,-37.9,-0.87,"BIG GAP DOWN","NOT FILL",0,0,4125.55,4299,173.45,4150.9,4.18
2009-02-16,Monday,4540.5,-19.8,-0.43,"MEDIUM GAP DOWN","NOT FILL",7.5,37.97,4200,4548,348,4336.9,8.02
2009-02-13,Friday,4508,40.1,0.9,"BIG GAP UP","NOT FILL",-6.8,-16.98,4501.2,4604,102.8,4560.25,2.25
2009-02-12,Thursday,4480,-34.7,-0.77,"BIG GAP DOWN","GAP FILL UP",50,144.09,4447.8,4530,82.2,4467.95,1.84
2009-02-11,Wednesday,4450,-67,-1.48,"BIG GAP DOWN","GAP FILL UP",85.9,128.21,4400,4535.9,135.9,4514.7,3.01
2009-02-10,Tuesday,4451,-6.8,-0.15,"FLAT DOWN","GAP FILL UP",148,2192.59,4443,4599,156,4517,3.45
2009-02-09,Monday,4401.1,74.9,1.73,"BIG GAP UP","NOT FILL",-49.1,-65.55,4352,4469,117,4457.75,2.62
2009-02-06,Friday,4254.9,40.3,0.96,"BIG GAP UP","NOT FILL",0,0,4254.9,4345,90.1,4326.2,2.08
2009-02-05,Thursday,4255,23.1,0.54,"MEDIUM GAP UP","NOT FILL",-88,-381.78,4167,4262.1,95.1,4214.6,2.26
2009-02-04,Wednesday,4273.1,35,0.82,"BIG GAP UP","NOT FILL",-73.1,-209.16,4200,4347.9,147.9,4231.95,3.49
2009-02-03,Tuesday,4248,48.1,1.14,"BIG GAP UP","NOT FILL",-90,-187.3,4158,4328.7,170.7,4238.15,4.03
2009-02-02,Monday,4410.5,-39.4,-0.89,"BIG GAP DOWN","NOT FILL",0,0,4183.9,4410.5,226.6,4199.95,5.4
2009-01-30,Friday,4277,-85.1,-1.95,"BIG GAP DOWN","GAP FILL UP",195,229.28,4270,4472,202,4449.95,4.54
2009-01-29,Thursday,4378,35.8,0.82,"BIG GAP UP","NOT FILL",-42.9,-120,4335.1,4484.5,149.4,4362.05,3.42
2009-01-28,Wednesday,4228.3,25.4,0.61,"MEDIUM GAP UP","NOT FILL",-23.3,-91.55,4205,4360,155,4342.25,3.57
2009-01-27,Tuesday,4095,29.6,0.73,"BIG GAP UP","NOT FILL",0,0,4095,4220,125,4202.85,2.97
2009-01-23,Friday,4250,-34.2,-0.8,"BIG GAP DOWN","GAP FILL UP",80,233.58,4026,4330,304,4065.45,7.48
2009-01-22,Thursday,4281,34.9,0.82,"BIG GAP UP","NOT FILL",-73.85,-211.3,4207.15,4344,136.85,4284.25,3.19
2009-01-21,Wednesday,4332,-60.2,-1.37,"BIG GAP DOWN","NOT FILL",28,46.51,4220,4360,140,4246.05,3.3
2009-01-20,Tuesday,4480.05,-59.8,-1.32,"BIG GAP DOWN","NOT FILL",0,0,4345,4480.05,135.05,4392.2,3.07
2009-01-19,Monday,4605,21.4,0.47,"MEDIUM GAP UP","NOT FILL",-95,-444.96,4510,4620,110,4539.9,2.42
2009-01-16,Friday,4497,22,0.49,"MEDIUM GAP UP","NOT FILL",-5,-22.73,4492,4599,107,4583.65,2.33
2009-01-15,Thursday,4602.2,-149.1,-3.14,"BIG GAP DOWN","NOT FILL",47.8,32.06,4415,4650,235,4475,5.25
2009-01-14,Wednesday,4689.95,55.3,1.19,"BIG GAP UP","NOT FILL",-23.95,-43.27,4666,4819,153,4751.3,3.22
2009-01-13,Tuesday,4700,22.9,0.49,"MEDIUM GAP UP","NOT FILL",-119.7,-523.85,4580.3,4756,175.7,4634.6,3.79
2009-01-12,Monday,4850,-46.3,-0.95,"BIG GAP DOWN","NOT FILL",29,62.63,4586.15,4879,292.85,4677.15,6.26
2009-01-09,Friday,4915.1,-55.6,-1.12,"BIG GAP DOWN","GAP FILL UP",172.9,310.69,4831,5088,257,4896.3,5.25
2009-01-07,Wednesday,5420,38.6,0.72,"BIG GAP UP","NOT FILL",-491,-1273.67,4929,5428,499,4970.75,10.04
2009-01-06,Tuesday,5340,-11.4,-0.21,"FLAT DOWN","GAP FILL UP",101.25,892.07,5261.05,5441.25,180.2,5381.45,3.35
2009-01-05,Monday,5256,56.1,1.08,"BIG GAP UP","NOT FILL",0,0,5256,5360,104,5351.35,1.94
2009-01-02,Friday,5159,22.8,0.44,"MEDIUM GAP UP","NOT FILL",-52.45,-230.04,5106.55,5264.95,158.4,5199.85,3.05
