Date,Open,High,Low,Close,Volume
4/20/2016,16315.1,16415,16169,16385.65,3.37
4/18/2016,16360,16400,16000,16237.35,2.92
4/13/2016,16131,16416,16085.1,16332.75,3.47
4/12/2016,15821.05,15998,15821.05,15936.75,2.94
4/11/2016,15682,15939.85,15480,15896.05,4.07
4/8/2016,15568,15720,15543.6,15652.1,2.56
4/7/2016,15755.9,15795.4,15509,15591.4,3.89
4/6/2016,15750,15819,15621,15706.05,2.95
4/5/2016,16143,16261.55,15692.2,15732.6,5.68
4/4/2016,16306.95,16341.65,16126,16257.9,2.22
4/1/2016,16200,16320,16088,16253.15,2.96
3/31/2016,16100,16293.95,16079.6,16141.65,3.39
3/30/2016,15879,16179,15784.25,16147.4,3.79
3/29/2016,15640,15827,15622.95,15714.5,3.24
3/28/2016,15890.1,15909.6,15569.95,15666.7,3.25
3/23/2016,15952.65,15963,15810,15936.2,2.82
3/22/2016,15906.35,16005,15800,15969,3.09
3/21/2016,15745,15965.7,15740,15941.55,3.45
3/18/2016,15492.25,15695.95,15457.05,15669.65,3.59
3/17/2016,15661,15749,15326.5,15433.95,4.27
3/16/2016,15206,15555,15206,15536,3.83
3/15/2016,15350,15449.9,15305,15398.9,2.62
3/14/2016,15380.5,15477,15282.95,15335.55,3.07
3/11/2016,15205,15410,15060.5,15243.05,4.41
3/10/2016,15370.05,15401,15110,15234.1,3.14
3/9/2016,15020,15394.9,14980.45,15342,3.79
3/8/2016,15350,15350,15051.1,15153.4,3.13
3/4/2016,15201.05,15451,14962,15328.45,4.53
3/3/2016,15184.9,15198,14976,15148.35,3.31
3/2/2016,14701.05,15155.75,14701.05,15109.6,5.34
3/1/2016,14195,14478,14081,14452.75,3.9
2/29/2016,13887.45,14244,13406.4,13989.35,7.6
2/26/2016,13762.75,13945,13634,13848.85,3.39
2/25/2016,13801.1,13850,13541.25,13555.7,3.86
2/24/2016,13950,13979.95,13752,13790.55,4.14
2/23/2016,14361.45,14361.45,13952,14010.5,4.21
2/22/2016,14335.5,14474,14315,14395.7,3.01
2/19/2016,14249,14418.9,14210,14358.9,2.99
2/18/2016,14325.05,14387.95,14149.95,14289.8,3.7
2/17/2016,14119.95,14216.3,13890.95,14163.95,4.19
2/16/2016,14570.25,14588,14120.15,14140.65,3.63
2/15/2016,14088.65,14538.15,14069.95,14430.75,3.7
2/12/2016,14080,14169.75,13812.6,13982.45,4.4
2/11/2016,14619,14619,13956.55,14020,4.66
2/10/2016,14780.25,14837.3,14531,14643.25,4.22
2/9/2016,14810.65,15015.1,14796.2,14919.95,3.31
2/8/2016,15252,15412,14970,15072.3,3.71
2/5/2016,14981.95,15269.9,14905.05,15226.2,3.46
2/4/2016,15024.85,15077,14787.3,14921.55,3.16
2/3/2016,14905.35,15011.15,14800,14892.85,3.72
2/2/2016,15381.65,15516.95,15056.75,15112.05,4.87
2/1/2016,15583.75,15605.85,15322,15363.25,3.02
1/29/2016,15347.9,15578,15171.6,15536.8,3.71
1/28/2016,15549.7,15564.9,15355,15381.45,3.43
1/27/2016,15612.1,15629.2,15412.65,15518.3,3.49
1/25/2016,15660,15681.3,15460,15516.2,3.02
1/22/2016,15340,15607.8,15261,15493.25,4.34
1/21/2016,15080,15360,14901,15105,5.2
1/20/2016,15060,15060,14730,14909.15,3.99
1/19/2016,15083.65,15348,15083.65,15272.95,3.27
1/18/2016,15185,15347,14985.35,15050.9,4.16
1/15/2016,15570,15639,15161.5,15204.25,3.2
1/14/2016,15619.95,15808.7,15455,15588.4,3.98
1/13/2016,15879.8,15974,15536,15879.75,4.88
1/12/2016,16125.3,16125.3,15723.3,15783.95,3.44
1/11/2016,15932.35,16186,15841.4,16035.85,3.46
1/8/2016,16161,16264,16126.05,16151.65,2.06
1/7/2016,16296,16344.4,16058,16099.15,3.14
1/6/2016,16550,16659.3,16376,16454.75,3.05
1/5/2016,16695,16700,16516.65,16579.9,2.61
1/4/2016,16998,17000,16603,16629.45,3.5
1/1/2016,16909.85,17144.85,16823,17096.8,2
12/31/2015,16903.05,16965,16900,16922.2,1.88
12/30/2015,17035,17035,16885,16913.7,1.76
12/29/2015,16948.7,17025,16886.7,17010.8,2.62
12/28/2015,16848,16966.6,16826.2,16930.8,1.85
12/24/2015,16901,16930,16742.4,16830,1.69
12/23/2015,16770,16899,16770,16851.15,1.95
12/22/2015,16798.35,16937.5,16672,16715.3,2.87
12/21/2015,16650,16863.3,16605.35,16817.45,2.43
12/18/2015,16710,16778,16608,16638.7,2.73
12/17/2015,16699.85,16825,16539.6,16772,3.47
12/16/2015,16450,16669,16385.65,16578.05,2.91
12/15/2015,16390,16444,16212,16404.3,2.78
12/14/2015,16269.85,16498.8,16255,16388.35,2.8
12/11/2015,16808.45,16808.45,16292.7,16389.65,3.89
12/10/2015,16790,16825,16651,16775.85,2.45
12/9/2015,16890,16935,16666.3,16724.5,2.68
12/8/2015,16942.8,17030,16831,16860.4,2.29
12/7/2015,17125,17125,16991,17034.55,1.49
12/4/2015,16968.55,17082,16940,16984.8,2.21
12/3/2015,17217.7,17314.9,17130.2,17171.85,2.19
12/2/2015,17510.05,17530,17232,17281.5,2.75
12/1/2015,17510,17577,17410.55,17474.6,2.52
11/30/2015,17390,17548,17389.45,17490.4,2.13
11/27/2015,17152,17449.95,17120.9,17425.25,3.48
11/26/2015,17050,17105,16970,17036.55,2.64
11/24/2015,17018,17110,16950,17006.05,2.58
11/23/2015,17080.1,17137.8,16961.75,17057.65,2.56
11/20/2015,17028.8,17349.7,16942,17050.8,4.14
11/19/2015,16950.1,17149.9,16882.6,17091.8,2.84
11/18/2015,17150,17235,16787,16810.5,3.34
11/17/2015,17310.35,17317.65,17065.45,17179.4,2.79
11/16/2015,16905,17279,16893.85,17214.6,3.05
11/13/2015,16844.85,16999,16758.25,16958.15,2.38
11/11/2015,16965,16997,16890,16951.85,425.82
11/10/2015,16935,17089,16831.1,16864.45,2.84
11/9/2015,16698,17140,16625,17068.5,3.51
11/6/2015,17050,17240,16981,17167.2,2.91
11/5/2015,17257.45,17257.45,17018.2,17071.85,3
11/4/2015,17525,17525,17243,17288.9,2.5
11/3/2015,17498.6,17522,17306,17377.05,2.72
11/2/2015,17396.35,17438.6,17256,17396.6,2.58
10/30/2015,17331.95,17488,17222,17416.9,3.26
10/29/2015,17375,17424.9,17199.3,17212.2,3.07
10/28/2015,17650.05,17722,17310.1,17415,4.21
10/27/2015,17750,17880,17712.45,17839.95,2.42
10/26/2015,18025.65,18041,17786,17818.75,2.89
10/23/2015,17865,17996,17851.1,17935.5,3.43
10/21/2015,17830,17915.6,17560,17719.6,4.24
10/20/2015,17883,17968,17752,17833.6,2.81
10/19/2015,18002,18002,17850.05,17881.4,2.33
10/16/2015,17765,18009.85,17626,17983.35,3.58
10/15/2015,17648,17820,17625.1,17731.6,3.11
10/14/2015,17500,17645,17500,17583.05,2.35
10/13/2015,17550,17688,17510.05,17601.65,3.04
10/12/2015,17614,17814.95,17550,17622.85,3.19
10/9/2015,17700,17799,17550.05,17644.9,3.72
10/8/2015,17702.2,17702.2,17470,17550.6,3.35
10/7/2015,17632,17748.5,17557,17689.05,3.15
10/6/2015,17825,17860,17542,17672.75,3.82
10/5/2015,17440.05,17744.9,17356.2,17722.2,4.15
10/1/2015,17490,17490,17185.3,17238.15,3.67
9/30/2015,17485,17534,17181.95,17319.35,4.7
9/29/2015,16948.9,17569.95,16670,17387.85,8.45
9/28/2015,17345,17490,17152,17185.8,3.57
9/24/2015,17222.05,17277.85,17054.15,17196.65,3.94
9/23/2015,16800,17325,16750.5,17273.7,5.76
9/22/2015,17575,17640,16920.2,17001.55,6.05
9/21/2015,17200,17576.75,17181.65,17537.3,3.98
9/18/2015,17194,17642.5,17090.5,17408.55,5.83
9/16/2015,16875,17020,16780.8,16961.15,3.4
9/15/2015,16899.3,16930,16701,16752.45,3.62
9/14/2015,16600.3,16967,16522,16920.05,3.54
9/11/2015,16715.6,16798.6,16510.05,16628.5,3.71
9/10/2015,16315.5,16738.5,16187.35,16629.85,4.74
9/9/2015,16680,16788,16475,16633.2,4.79
9/8/2015,15888,16490.9,15833.8,16403.25,5.21
9/7/2015,16200,16318,15793.05,15824.5,3.84
9/4/2015,16455.35,16490,15917.35,16145.85,5.05
9/3/2015,16320.2,16630,16305,16565.9,4.09
9/2/2015,16748,16779,16230,16282.1,5.13
9/1/2015,17025.25,17025.25,16455,16563.35,4.79
8/31/2015,17201.05,17430,17090.35,17208.4,3.09
8/28/2015,17551.35,17660.9,17152.3,17273.05,4.24
8/27/2015,17149.85,17249,17057,17214.4,3.68
8/26/2015,16936,17172,16875.25,16938.75,3.68
8/25/2015,16974,17275,16642.6,17203.2,4.72
8/24/2015,17475.15,17499.7,16680,16760.6,6.21
8/21/2015,18055.35,18127.55,17855,18071.6,4.13
8/20/2015,18624.85,18743,18240.75,18309.6,3.91
8/19/2015,18799.85,18837.15,18650.55,18730.9,2.31
8/18/2015,18878.3,18895,18614,18812.55,3.36
8/17/2015,18821,18939.4,18611.2,18842.25,3.29
8/14/2015,18349,18840,18222,18791.15,4.27
8/13/2015,18250,18410,18135.05,18243,3.29
8/12/2015,18550.5,18600,18094.4,18135.75,4.11
8/11/2015,18998,18999,18630,18687.05,3.5
8/10/2015,18900.55,19149.9,18845,18959.3,2.55
8/7/2015,19053,19079,18920.1,18979.9,1.94
8/6/2015,19043,19194,18890,19098.95,2.64
8/5/2015,19125.15,19158,18931,19015.55,2.43
8/4/2015,18975,19139,18810,19059.4,4.46
8/3/2015,18835,19070,18835,18959.45,2.35
7/31/2015,18586,18918,18545,18835.8,2.95
7/30/2015,18397.45,18519,18351.1,18440.4,2.77
7/29/2015,18330,18405,18262,18329.1,2.18
7/28/2015,18338.75,18410.7,18191.1,18314.2,3.18
7/27/2015,18600,18600,18215,18251.45,3.24
7/24/2015,18875.7,18907.8,18646.8,18675.95,2.55
7/23/2015,19042.2,19144,18852.6,18906.3,3.12
7/22/2015,18725,19114.2,18661,19056.8,3.44
7/21/2015,19075,19148,18735.85,18765.25,3.09
7/20/2015,19149.6,19190,18876,19089.6,3.02
7/17/2015,19150,19280,19102.5,19148.35,2.27
7/16/2015,18937.45,19250,18886.35,19230.45,3.53
7/15/2015,18858,18960,18819.75,18880.45,2.23
7/14/2015,18939,19008.7,18801,18838.05,2.96
7/13/2015,18822,19019.75,18701,18974.35,3.25
7/10/2015,18629,18839.6,18581,18801.35,3.1
7/9/2015,18538.4,18650,18436,18566.75,2.52
7/8/2015,18594.7,18694.2,18409,18515.05,4.29
7/7/2015,18850,18996.3,18702,18806.45,3.08
7/6/2015,18549,18890,18412.2,18859.35,3.88
7/3/2015,18540,18750,18518,18721.95,2.75
7/2/2015,18610,18627.75,18491.7,18566.3,2.39
7/1/2015,18284.5,18615.6,18230.15,18553.7,3.68
6/30/2015,18191.05,18349.9,18040.55,18295.95,3.3
6/29/2015,18003.5,18272,17791.1,18220.15,4.06
6/26/2015,18475,18475,18170,18349.35,3.41
6/25/2015,18300,18545,18269.55,18492.9,3.1
6/24/2015,18375.35,18490,18288.45,18347.45,2.94
6/23/2015,18400,18480,18255.25,18390.55,3.57
6/22/2015,18000,18399,17926,18320.6,4.14
6/19/2015,17979.9,17979.9,17650,17871,2.61
6/18/2015,17649.85,17750,17564,17683.1,2.96
6/17/2015,17677.45,17689,17475,17520.65,2.7
6/16/2015,17358.8,17632,17275,17576.8,2.98
6/15/2015,17480,17555,17320.05,17414.1,3
6/12/2015,17225.5,17539.95,17138.75,17500.2,3.81
6/11/2015,17800.1,17800.1,17236.2,17274.75,4.22
6/10/2015,17495.55,17775,17465,17676.15,2.95
6/9/2015,17352,17549.65,17352,17495.55,2.62
6/8/2015,17519.95,17580,17335,17410.65,2.65
6/5/2015,17688.3,17820,17490.25,17536.8,3.15
6/4/2015,17785,17828.7,17475,17748.2,3.85
6/3/2015,17851,17915,17555,17720.85,3.9
6/2/2015,18774,18774,17891.3,17937.15,5.31
6/1/2015,18725,18870,18621.05,18641.4,2.29
5/29/2015,18525.5,18789.9,18478,18764.15,2.79
5/28/2015,18524.3,18644,18375,18449.2,3.13
5/27/2015,18279.9,18534.9,18196.3,18513.6,3.19
5/26/2015,18417.65,18417.65,18180,18288.15,2.18
5/25/2015,18340,18435,18255.95,18280.8,2.15
5/22/2015,18511.2,18725,18020,18375.25,3.91
5/21/2015,18550,18580,18358.35,18500.4,2.74
5/20/2015,18420,18599,18375,18523.6,2.45
5/19/2015,18286.1,18545,18270,18366.4,3.23
5/18/2015,18247,18430,18176.1,18401.5,2.47
5/15/2015,18180,18258.6,18060,18163.1,2.37
5/14/2015,18089,18185,17785.25,18135.2,3.68
5/13/2015,17725.5,18159,17648,18109.2,5.19
5/12/2015,18122.55,18187.15,17586,17619.5,3.68
5/11/2015,17930,18268,17861,18208.8,3.07
5/8/2015,17520.1,17966,17520.1,17818.55,3.88
5/7/2015,17762.1,17788.7,17286.1,17424.35,4.53
5/6/2015,18510,18548.8,17800,17840.55,4.83
5/5/2015,18580,18655.95,18471,18557.9,2.37
5/4/2015,18579.75,18714.7,18407,18599.2,2.39
4/30/2015,18283.2,18425,18150,18338.1,3.33
4/29/2015,18210,18425,18189.9,18300.55,3.2
4/28/2015,17790.05,18341.9,17771.4,18247,4.31
4/27/2015,18100,18150,17756,17790.2,3.21
4/24/2015,18288.35,18292.2,17926,18031.15,3.33
4/23/2015,18448.5,18470,18151,18262.95,4.17
4/22/2015,18253.35,18352.1,17840.25,18297.4,4.79
4/21/2015,18144.8,18359.95,18074.65,18156.1,3.68
4/20/2015,18441.05,18554.95,17992.4,18142,4.05
4/17/2015,18650,18650,18377,18408.35,2.93
4/16/2015,18731.35,18770,18540,18672.9,3.53
4/15/2015,18905,19109.65,18650,18769.4,3.31
4/13/2015,18896.05,18975.4,18775.2,18856.45,2.19
4/10/2015,18910,18968,18809,18864.7,2.34
4/9/2015,18599.75,18985.25,18475,18961.9,5.4
4/8/2015,18675.15,18698,18460.1,18510.55,2.84
4/7/2015,18696.3,18729.9,18404,18571.7,4.2
4/6/2015,18767.75,18800,18524,18665.5,2.86
4/1/2015,18250,18775,18226.15,18727,3.4
3/31/2015,18694.75,18775,18256,18310.65,3.07
3/30/2015,18387,18550,18235,18525.65,2.71
3/27/2015,18150.05,18325,17935,18277.35,4.04
3/26/2015,18190,18250,17710,17831.65,4.49
3/25/2015,18420.05,18474,18290,18327.95,2.66
3/24/2015,18403.75,18619.9,18325,18391.2,4.54
3/23/2015,18774.95,18774.95,18455.2,18495.95,3.19
3/20/2015,18825.05,18860,18619,18678.15,3.86
3/19/2015,19440,19466.85,18772,18844.6,4.15
3/18/2015,19154.5,19347.7,19022,19248.6,3.64
3/17/2015,19135.05,19200,18859.25,19131.1,4.15
3/16/2015,18900,19040,18780.25,18969.75,3.25
3/14/2015,18904,18904,18904,18904,0
3/13/2015,19390,19500,18820,18880.95,4.47
3/12/2015,19350,19374.9,19211,19273.25,2.2
3/11/2015,19172.1,19321,19011.4,19188.25,3.73
3/10/2015,19275.15,19394,19001,19168.55,3.72
3/9/2015,19695,19746,19221,19259.5,3.4
3/5/2015,19701.55,19994,19512,19907.8,4.44
3/4/2015,20627,20740,19673.2,19752.7,6.01
3/3/2015,20055,20199,19955,20121.15,2.88
3/2/2015,20150.15,20245,19883,20174.25,4.65
2/28/2015,19460.55,19949.4,19109.2,19853.1,7.18
2/27/2015,18795.25,19250,18760,19221.65,3.8
2/26/2015,18762.65,18786.95,18480,18538.1,3.61
2/25/2015,18950.45,19090.8,18710,18737.95,3.56
2/24/2015,18879.9,19039.4,18723.6,18887.55,3.86
2/23/2015,19199.95,19252,18835,18906.35,3.06
2/21/2015,19085.9,19085.9,19085.9,19085.9,0
2/20/2015,19249,19379.8,18926,19104.9,4.65
2/19/2015,19397.2,19450,18915.15,19257.5,4.48
2/18/2015,19260,19485,19222.45,19380.15,2.68
2/16/2015,19549.95,19610,19211,19272.75,3.25
2/13/2015,19400.15,19549,19221,19459.1,3.12
2/12/2015,19150.15,19285,18801,19231.7,3.72
2/11/2015,19015.15,19170,18950,19048.5,2.68
2/10/2015,18349.95,19025,18294.3,18853.95,5.53
2/9/2015,18702,18759.9,18456.75,18489.3,3
2/6/2015,19126.1,19210,18825.25,18878.95,3.91
2/5/2015,19343.3,19574.9,19061.6,19147.05,3.89
2/4/2015,19489.9,19538.85,19220,19284.7,3.56
2/3/2015,20114.45,20140,19423.7,19500.8,4.79
2/2/2015,19855,20172.4,19735,20052.1,3.23
1/30/2015,20740,20740,19891.3,19995.35,4.03
1/29/2015,20411.3,20600.25,20336,20528.6,3
1/28/2015,20548.85,20934,20426,20480.25,4.52
1/27/2015,20200,20650,20122,20588.45,3.36
1/25/2015,20102.9,20102.9,20102.9,20102.9,0
1/23/2015,20149.95,20188,19990.3,20119.3,3.26
1/22/2015,19934,20007.9,19830.05,19973.3,2.36
1/21/2015,19854.95,20010,19830.25,19889.65,2.58
1/20/2015,19501,19870.95,19482.7,19825.45,2.89
1/19/2015,19356,19479.75,19323.2,19453.8,2.06
1/17/2015,19290,19290,19290,19290,0
1/16/2015,19249.95,19344.9,19125.95,19288.45,2.52
1/15/2015,19400.15,19517,19115,19270.25,5.2
1/14/2015,18725.3,18850,18566,18690.6,3.22
1/13/2015,18965,18995,18675,18759.65,3.08
1/12/2015,18690,18919.8,18582.35,18889.35,2.7
1/9/2015,18925,18940,18522,18709.3,3.54
1/8/2015,18670.05,18825,18571.3,18775.1,2.54
1/7/2015,18475,18592,18306,18405.6,3.83
1/6/2015,19017.35,19025,18475.95,18521.55,4.56
1/5/2015,19270.05,19281,19110,19150.15,2.11
1/2/2015,18940,19284,18917,19217.7,2.75
1/1/2015,18861.35,18929.95,18775,18904.2,1.14
12/31/2014,18828.95,18960,18806.7,18903.5,1.65
12/30/2014,18702.5,18843,18582.25,18820.3,2.15
12/29/2014,18788.85,18870,18666,18683,1.75
12/26/2014,18825,18870,18615,18746.8,2.17
12/24/2014,18647.4,18716.6,18521.25,18535.35,2.8
12/23/2014,18815.1,18940,18570,18626.65,3.77
12/22/2014,18575,18819.95,18410,18758.75,2.79
12/19/2014,18600.05,18600.05,18447,18505.95,3.21
12/18/2014,18349.9,18425,18158,18389.55,3.23
12/17/2014,17860,18136.7,17600,17951.45,5.49
12/16/2014,18398.5,18422,17863.3,17916.75,4.9
12/15/2014,18295.5,18559,18295.5,18486,2.74
12/12/2014,18505,18620,18343.3,18413.85,2.7
12/11/2014,18615.3,18630,18306,18505.4,3.79
12/10/2014,18324.85,18650.9,18321,18606.9,2.83
12/9/2014,18562.15,18669.7,18346.3,18404.35,2.97
12/8/2014,18839.85,18863.45,18582,18614.1,2.42
12/5/2014,18860,18929.5,18790,18843.15,2.07
12/4/2014,18820.1,18865,18634,18845.8,2.51
12/3/2014,18670,18828.55,18611.1,18733.45,2.12
12/2/2014,18565.05,18714.9,18404,18670.6,3.99
12/1/2014,18705.25,18772,18610.35,18646.3,2.15
11/28/2014,18278,18735.95,18200,18665.25,3.16
11/27/2014,17979.25,18049,17888.75,18022.5,2.38
11/26/2014,17974.9,18154.95,17905.1,17984.65,2.84
11/25/2014,18301.25,18320,18015.05,18062.2,3.27
11/24/2014,18170,18329.7,18135.2,18306.55,2.58
11/21/2014,17750.15,18161,17720.6,18097.4,4.26
11/20/2014,17645.65,17715,17565.1,17679.15,2.03
11/19/2014,17777,17777.05,17606.1,17637.15,2.33
11/18/2014,17710,17794.95,17647.1,17747.8,2.08
11/17/2014,17649.95,17747,17540,17705.4,2.13
11/16/2014,17670,17670,17670,17670,0
11/14/2014,17558.6,17700,17476,17669.9,2.41
11/13/2014,17729.4,17735,17464.95,17528.6,2.75
11/12/2014,17614.9,17728,17528,17680.15,2.66
11/11/2014,17389,17549.8,17307.25,17501.75,2.59
11/10/2014,17484.8,17520.05,17300,17362.8,2.25
11/7/2014,17469.95,17490,17293.5,17457.55,2.35
11/5/2014,17219.1,17545,17219.1,17472.05,2.81
11/3/2014,17157.65,17280,17029,17225.95,2.25
10/31/2014,16860,17187,16845,17146.45,2.86
10/30/2014,16610,16794.4,16560,16760.05,3.01
10/29/2014,16780.15,16785.35,16590,16640.6,2.26
10/28/2014,16624,16718,16610.25,16688.9,2.16
10/27/2014,16569.45,16699,16488.5,16585.8,2.84
10/23/2014,16515,16555,16470.3,16483.65,260.05
10/22/2014,16610.25,16632,16401.1,16479.5,2.66
10/21/2014,16309,16490.9,16270,16463.1,3.8
10/20/2014,16300.15,16353.6,16190,16247.8,3.16
10/17/2014,15610,16032,15610,15990.95,4.09
10/16/2014,15734.75,15880,15500,15574,3.52
10/14/2014,15819,15899,15575.95,15799.15,4.14
10/13/2014,15395,15749,15340,15711.2,3.14
10/10/2014,15685,15735,15462.5,15496.25,3.41
10/9/2014,15555,15869,15480,15804.55,3.05
10/8/2014,15180.5,15471.5,15180.5,15451.2,2.61
10/7/2014,15269.95,15415,15233,15260.45,2.17
10/5/2014,15375,15375,15375,15375,0
10/1/2014,15431.7,15479.7,15353,15385.6,1.66
9/30/2014,15505.5,15689,15405,15475.4,3.47
9/29/2014,15750.1,15750.1,15495,15542.35,2.12
9/27/2014,15737.1,15737.1,15737.1,15737.1,0
9/26/2014,15433.35,15789.45,15275.45,15724.75,4.68
9/25/2014,15725,15764.3,15200.3,15299.05,3.58
9/24/2014,15915.95,15966.25,15640.15,15765.55,3.52
9/23/2014,16200.05,16233,15919.05,15929.9,2.8
9/22/2014,16050,16288.8,16015,16217.9,2.31
9/19/2014,16101.5,16235,16073.4,16160.4,2.12
9/18/2014,15880,16222.45,15820.1,16207.95,3.2
9/17/2014,15994,15994,15855,15904.5,2.15
9/16/2014,16209.3,16230.2,15870.55,15897.3,3.32
9/15/2014,16244,16308.7,16151.4,16229.35,2.25
9/13/2014,16332,16332,16332,16332,0
9/12/2014,16280,16337.9,16201.6,16320.6,1.82
9/11/2014,16270,16364.25,16212,16283.55,2.7
9/10/2014,16160,16267,16105.15,16233,1.98
9/9/2014,16257,16279,16135.25,16228.45,1.7
9/8/2014,16170,16287,16108,16267.75,1.97
9/5/2014,16105,16188,15962.05,16060.95,2.55
9/4/2014,16169.95,16170,16011.5,16118.85,2.29
9/3/2014,16289.8,16294.95,16105,16183,2.51
9/2/2014,16144,16249.45,16115,16205.1,2.37
9/1/2014,15852.7,16169,15812.75,16112.9,2.2
8/28/2014,15738.15,15797.5,15682,15740.4,2.27
8/27/2014,15725.5,15760.05,15661.35,15713.6,1.94
8/26/2014,15590,15693.6,15509,15644.4,2.74
8/25/2014,15805,15974,15640,15681,3.21
8/22/2014,15745,15878,15692,15828.3,2.87
8/21/2014,15485.4,15738,15466,15671.7,3.38
8/20/2014,15565,15595,15450,15516.15,2.05
8/19/2014,15577,15640,15476.5,15536.75,2.56
8/18/2014,15120,15468.85,15060.25,15448.75,2.7
8/14/2014,14963,15195,14960.05,15123.35,2.61
8/13/2014,15075,15115.9,14874.9,14940.7,2.92
8/12/2014,15005.05,15135,14883.6,15107.65,2.45
8/11/2014,14952,14952,14851,14899.5,1.81
8/10/2014,14807.45,14807.45,14807.45,14807.45,0
8/8/2014,14920,14949.9,14755.95,14819.7,2.93
8/7/2014,15075,15216,15026.1,15066.5,3.18
8/6/2014,15305.15,15340,15066.1,15092.15,3.19
8/5/2014,15374,15421.85,15175,15376.35,4.37
8/4/2014,15329.85,15409.9,15185,15343.05,2.61
8/1/2014,15250.15,15505,15160,15210.8,3.99
7/31/2014,15447,15501.8,15263,15267.6,2.76
7/30/2014,15274,15469,15184.85,15451.7,2.77
7/28/2014,15425,15425,15170,15230.6,2.68
7/27/2014,15376.7,15376.7,15376.7,15376.7,0
7/25/2014,15515,15649.9,15293,15352.15,3.38
7/24/2014,15425.15,15589.9,15406.2,15557.55,2.42
7/23/2014,15535.95,15660,15405.3,15494.6,3.05
7/22/2014,15466.35,15499.35,15325.1,15449.95,2.38
7/21/2014,15510,15577.85,15370,15410.65,2.51
7/18/2014,15205.05,15498.75,15110.9,15415.8,3.52
7/17/2014,15325,15331.05,15177,15294.95,2.56
7/16/2014,15050.1,15344.9,15012.3,15306.3,3.63
7/15/2014,14588.8,14974,14588.8,14938.2,3.62
7/14/2014,14525,14628.5,14405.3,14560.75,2.38
7/11/2014,14840,14994,14460.1,14500.05,3.92
7/10/2014,15446,15450.95,14670,14872.35,7.2
7/9/2014,15026,15195,14912,15016.45,3.07
7/8/2014,15525,15550,14973.25,15091.3,3.28
7/7/2014,15713.95,15725,15455.1,15476.8,2.33
7/4/2014,15560,15715,15390.3,15686.35,3
7/3/2014,15600.1,15659,15510.1,15549.75,1.86
7/2/2014,15540,15644,15465,15598.35,1.89
7/1/2014,15395,15475,15363.2,15431.65,1.78
6/30/2014,15189,15450,15189,15366.6,2.38
6/27/2014,15277.3,15278.45,15075.35,15140.9,2.03
6/26/2014,15260,15335,15026.75,15050,2.82
6/25/2014,15335,15338,15236,15260.25,1.88
6/24/2014,15194.9,15384,15165.05,15336.9,2.96
6/23/2014,15096,15200,14970.9,15126.1,2.95
6/20/2014,15100.15,15243,15015.25,15054.15,2.72
6/19/2014,15345,15385,14986,15111.85,3.41
6/18/2014,15470,15491,15152.8,15251.1,3.63
6/17/2014,14942.35,15474.8,14942.35,15444.3,3.43
6/16/2014,15105.15,15163.4,14910,15090,3.1
6/13/2014,15570.15,15690,15125.1,15163.5,3.98
6/12/2014,15450,15580,15322.45,15536.35,2.45
6/11/2014,15494,15699,15396.2,15474.8,3.62
6/10/2014,15552.95,15595,15360,15474,2.38
6/9/2014,15675.15,15750,15515,15583.65,2.64
6/6/2014,15450,15609.9,15337.5,15570.45,2.95
6/5/2014,15244.95,15389,15178.25,15317.4,2.5
6/4/2014,15199,15355,15126.65,15297.95,2.23
6/3/2014,15312.2,15390,15111,15213.2,3.63
6/2/2014,14780,15316.7,14707,15276.55,3.21
5/30/2014,15071,15125,14675,14758.95,2.96
5/29/2014,15179.85,15273.9,15000,15030.3,2.89
5/28/2014,15075,15199.8,15021.55,15168.2,2.57
5/27/2014,15136,15214.95,14950,15098.6,3.42
5/26/2014,15452.65,15625,14969.9,15192.5,4.66
5/23/2014,15030.55,15390,15000,15348.7,3.72
5/22/2014,15087.8,15280,15006.1,15120.4,3.04
5/21/2014,15244,15244,14931.6,15036.55,2.74
5/20/2014,15375.4,15444,15171.1,15202.55,2.85
5/19/2014,15117.65,15380,15108.25,15296.4,3.56
5/16/2014,14679,15996.85,14300,14947.8,8.59
